patient_id,conch_v1,conch_v15,gigapath,hibou_l,hoptimus0,hoptimus1,kaiko-vitb16,kaiko-vitb8,kaiko-vitl14,kaiko-vits16,kaiko-vits8,lunit-vits8,midnight12k,musk,phikon,phikon_v2,uni_v1,uni_v2,virchow,virchow2
TCGA-V4-A9EE-01,0.05198599770665169,0.051923494786024094,0.05250391364097595,0.04997078701853752,0.05259975790977478,0.051579542458057404,0.04971928521990776,0.050284918397665024,0.05049416050314903,0.04109535366296768,0.04359877482056618,0.047591593116521835,0.05191663280129433,0.051891349256038666,0.05050133913755417,0.05091661587357521,0.05227803811430931,0.05157921463251114,0.051830340176820755,0.04573890194296837
TCGA-V4-A9EF-01,0.051767054945230484,0.0511934719979763,0.05366458371281624,0.050279099494218826,0.05265873298048973,0.052532877773046494,0.047235067933797836,0.04976004362106323,0.04997679963707924,0.04407394304871559,0.04579294100403786,0.04584018886089325,0.0534340925514698,0.049170710146427155,0.048423830419778824,0.052651297301054,0.05101962760090828,0.052732959389686584,0.05236872658133507,0.04542408511042595
TCGA-V4-A9EH-01,0.05190648138523102,0.051848504692316055,0.05275539308786392,0.04989415034651756,0.05224179849028587,0.05138585716485977,0.04954072833061218,0.05004887655377388,0.049795687198638916,0.04139917716383934,0.04605646803975105,0.047759491950273514,0.05149977654218674,0.05158311501145363,0.050275448709726334,0.05075690522789955,0.052210766822099686,0.05096190422773361,0.0518094003200531,0.04627014696598053
TCGA-V4-A9EI-01,0.05184028297662735,0.05122525244951248,0.05144791677594185,0.05018386244773865,0.051712293177843094,0.05026553198695183,0.05118205398321152,0.04987765848636627,0.05077791586518288,0.04188130050897598,0.04532640054821968,0.0490235909819603,0.05008504167199135,0.052643612027168274,0.05059078708291054,0.04964406043291092,0.05237609148025513,0.050793055444955826,0.05082055553793907,0.04830268770456314
TCGA-V4-A9EJ-01,0.05184999853372574,0.05205938220024109,0.05250697582960129,0.049796685576438904,0.0521351620554924,0.05182719975709915,0.0497361458837986,0.04979853332042694,0.05029793456196785,0.04272480681538582,0.04486978426575661,0.047911178320646286,0.051501765847206116,0.0520019605755806,0.05017045885324478,0.050556063652038574,0.05197548121213913,0.05146263167262077,0.051926519721746445,0.04489118978381157
TCGA-V4-A9EK-01,0.051880814135074615,0.05133102461695671,0.052714861929416656,0.05140019208192825,0.05244937911629677,0.051827482879161835,0.048991359770298004,0.049599211663007736,0.049972739070653915,0.04301432892680168,0.044027239084243774,0.04717155545949936,0.05170568823814392,0.05114106833934784,0.0498674176633358,0.051257312297821045,0.05226859077811241,0.051010679453611374,0.05189881473779678,0.04647025465965271
TCGA-V4-A9EL-01,0.052211519330739975,0.05146889016032219,0.05278678983449936,0.05044848844408989,0.05216135457158089,0.05156596377491951,0.04874539002776146,0.05037035048007965,0.05033561587333679,0.04224494472146034,0.04420147091150284,0.04665277153253555,0.05250618979334831,0.05123363062739372,0.04932905733585358,0.051714811474084854,0.05162258818745613,0.052209075540304184,0.05203980579972267,0.04615134745836258
TCGA-V4-A9EM-01,0.05141019821166992,0.050756897777318954,0.05198586359620094,0.05149700865149498,0.05149116739630699,0.05074561387300491,0.049307744950056076,0.050019823014736176,0.050816070288419724,0.04452741518616676,0.04692597687244415,0.047970183193683624,0.051801957190036774,0.05103559046983719,0.04845639690756798,0.05021272972226143,0.05115794017910957,0.051765505224466324,0.051556702703237534,0.046559158712625504
TCGA-V4-A9EO-01,0.05142812803387642,0.05088978260755539,0.05291905999183655,0.051667310297489166,0.05235213041305542,0.05211995169520378,0.048326194286346436,0.050835128873586655,0.05061975121498108,0.04288855940103531,0.04185647889971733,0.046460848301649094,0.05387059971690178,0.05081769824028015,0.04921890050172806,0.05234239622950554,0.05163956806063652,0.05306389182806015,0.0521995909512043,0.044483985751867294
TCGA-V4-A9EQ-01,0.050639115273952484,0.050897665321826935,0.05312781408429146,0.05097487196326256,0.05293351039290428,0.05184725299477577,0.0472431518137455,0.0495816245675087,0.05095185339450836,0.04324280470609665,0.04567234218120575,0.04629532992839813,0.054247334599494934,0.049420639872550964,0.04861793294548988,0.053248997777700424,0.05134334787726402,0.053032636642456055,0.052046164870262146,0.04463574290275574
TCGA-V4-A9ES-01,0.05177466198801994,0.05174519866704941,0.05172235891222954,0.05067376047372818,0.051738105714321136,0.05066273733973503,0.052162185311317444,0.04953297972679138,0.05032062903046608,0.04334438219666481,0.0455140694975853,0.04795725643634796,0.050213221460580826,0.051337286829948425,0.0501265674829483,0.05136571824550629,0.05223441496491432,0.05007316544651985,0.051059428602457047,0.04644189402461052
TCGA-V4-A9ET-01,0.05171618610620499,0.05120089277625084,0.05273095890879631,0.05026580020785332,0.05200653523206711,0.05154148489236832,0.04958883300423622,0.049936383962631226,0.05043980851769447,0.043225422501564026,0.04512619972229004,0.04666697233915329,0.05212503299117088,0.050881389528512955,0.04887208342552185,0.05244627594947815,0.05242898687720299,0.051470886915922165,0.05151819437742233,0.04581161215901375
