patient_id,conch_v1,conch_v15,gigapath,hibou_l,hoptimus0,hoptimus1,kaiko-vitb16,kaiko-vitb8,kaiko-vitl14,kaiko-vits16,kaiko-vits8,lunit-vits8,midnight12k,musk,phikon,phikon_v2,uni_v1,uni_v2,virchow,virchow2
TCGA-VD-A8KE-01,0.047332774847745895,0.051648471504449844,0.05502379685640335,-0.004099027719348669,0.060421302914619446,0.04437561333179474,0.009607106447219849,0.001848749816417694,0.01266365498304367,-0.15990212559700012,-0.07728099822998047,-0.02947930619120598,0.047898031771183014,0.05203043669462204,0.01666954532265663,0.022011762484908104,0.05342859774827957,0.04535972699522972,0.04694818705320358,-0.07542684674263
TCGA-VD-A8KF-01,0.04736185446381569,0.04659450799226761,0.06244133412837982,0.01969202794134617,0.042961347848176956,0.035416558384895325,0.019825126975774765,-0.004258668050169945,0.008598046377301216,-0.17196102440357208,-0.09937475621700287,-0.03807736560702324,0.028993098065257072,0.03567534312605858,0.016487641260027885,0.004343792796134949,0.04104425013065338,0.02926480770111084,0.03421899676322937,-0.087978295981884
TCGA-VD-A8KG-01,0.044619638472795486,0.050647322088479996,0.06093551218509674,0.019875645637512207,0.06771408021450043,0.05990797281265259,0.006487801671028137,-0.00498170405626297,0.013007353991270065,-0.17741744220256805,-0.08514563739299774,-0.03813669830560684,0.054885946214199066,0.03495016694068909,0.024884920567274094,0.02663753554224968,0.05507746338844299,0.05455590784549713,0.05039253830909729,-0.053151510655879974
TCGA-VD-A8KH-01,0.05258071422576904,0.05258572846651077,0.08960580825805664,0.07036575675010681,0.06368574500083923,0.05807049572467804,-0.008449885994195938,0.01363193616271019,0.016993753612041473,-0.13247111439704895,-0.0585993155837059,-0.04337311536073685,0.08578641712665558,0.042164623737335205,0.019904952496290207,0.05621423199772835,0.03864634782075882,0.08183605968952179,0.06311171501874924,-0.0710587128996849
TCGA-VD-A8KI-01,0.05460796505212784,0.03425968438386917,0.06454073637723923,0.02036294713616371,0.05416007339954376,0.04539324715733528,-0.006714925169944763,0.010248146951198578,0.014623545110225677,-0.16361886262893677,-0.10575532913208008,-0.04691645875573158,0.04867711290717125,0.048263780772686005,0.004575291648507118,0.029192622750997543,0.042270444333553314,0.04133358970284462,0.056255221366882324,-0.07638759166002274
TCGA-VD-A8KJ-01,0.06062421202659607,0.08890517801046371,0.12928049266338348,0.09579723328351974,0.13655295968055725,0.12393061816692352,-0.00848495215177536,0.021945806220173836,0.07894997298717499,-0.11914913356304169,-0.08489133417606354,-0.03844938427209854,0.16282206773757935,0.03756022825837135,0.03525536507368088,0.13424617052078247,0.10066930204629898,0.15074169635772705,0.1179509237408638,-0.03601944446563721
TCGA-VD-A8KK-01,0.06505362689495087,0.05759330838918686,0.08463955670595169,0.029954809695482254,0.08101634681224823,0.07506552338600159,0.003955118358135223,0.014252934604883194,0.03432576730847359,-0.15522468090057373,-0.10121405124664307,-0.025546597316861153,0.08881581574678421,0.045516133308410645,0.017206348478794098,0.06155557185411453,0.05996493250131607,0.07024851441383362,0.0748383030295372,-0.06719490885734558
TCGA-VD-A8KL-01,0.06276009976863861,0.09070869535207748,0.12682101130485535,0.09424138069152832,0.1413567066192627,0.11637160181999207,0.002800285816192627,0.015424549579620361,0.08822806924581528,-0.11240214109420776,-0.13365638256072998,-0.0026983916759490967,0.16293855011463165,0.0272991880774498,0.0500546358525753,0.13243523240089417,0.09998103976249695,0.1363481879234314,0.1215905174612999,-0.03156586363911629
TCGA-VD-A8KM-01,0.053462494164705276,0.05101403594017029,0.07844110578298569,0.014078844338655472,0.06803788244724274,0.06786847114562988,-0.012191921472549438,0.00980604812502861,0.02555069699883461,-0.2196134477853775,-0.1091434583067894,-0.02996884658932686,0.05760769173502922,0.03731609880924225,0.016229383647441864,0.033369239419698715,0.04730163514614105,0.06020794063806534,0.05395980179309845,-0.08107572048902512
TCGA-VD-A8KN-01,0.028568236157298088,0.03743715584278107,0.04742088168859482,0.001778176985681057,0.04433997720479965,0.03908175230026245,0.004683006554841995,-0.01344742625951767,0.004266792442649603,-0.20355889201164246,-0.12766815721988678,-0.020229265093803406,0.0206020288169384,0.03627406060695648,0.008166750892996788,-0.004933878779411316,0.04971272125840187,0.025376025587320328,0.03673896938562393,-0.07904355227947235
